category,Stack No.,period,variable,unit,Sampling,value
Dust,Glaze Kiln Exhaust Stack No. 5,Oct,%Oxygen,%,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 5,Oct,Gas Velocity,m/s,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 5,Oct,Flow rate,m3/min,2019-12-02,178.3333333
Dust,Glaze Kiln Exhaust Stack No. 5,Oct,Dust Emission Actual O2,mg/m3,2019-12-02,52.5
Dust,Glaze Kiln Exhaust Stack No. 5,Oct,Dust Emission rate,kg/hr,2019-12-02,0.56175
Dust,Glaze Kiln Exhaust Stack No. 5,Oct,Operation Hour,hr,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 5,Oct,Dust Emission,kg,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 5,Nov,Stack Temperature,๐C,2019-12-02,120.1
Dust,Glaze Kiln Exhaust Stack No. 5,Nov,%Oxygen,%,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 5,Nov,Gas Velocity,m/s,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 5,Nov,Flow rate,m3/min,2019-12-02,178.3333333
Dust,Glaze Kiln Exhaust Stack No. 5,Nov,Dust Emission Actual O2,mg/m3,2019-12-02,52.5
Dust,Glaze Kiln Exhaust Stack No. 5,Nov,Dust Emission rate,kg/hr,2019-12-02,0.56175
Dust,Glaze Kiln Exhaust Stack No. 5,Nov,Operation Hour,hr,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 5,Nov,Dust Emission,kg,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 5,Dec,Stack Temperature,๐C,2019-12-02,120.1
Dust,Glaze Kiln Exhaust Stack No. 5,Dec,%Oxygen,%,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 5,Dec,Gas Velocity,m/s,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 5,Dec,Flow rate,m3/min,2019-12-02,178.3333333
Dust,Glaze Kiln Exhaust Stack No. 5,Dec,Dust Emission Actual O2,mg/m3,2019-12-02,52.5
Dust,Glaze Kiln Exhaust Stack No. 5,Dec,Dust Emission rate,kg/hr,2019-12-02,0.56175
Dust,Glaze Kiln Exhaust Stack No. 5,Dec,Operation Hour,hr,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 5,Dec,Dust Emission,kg,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jan,Diameter,m,2019-12-02,0.8
Dust,Glaze Kiln Exhaust Stack No. 6,Jan,Stack Temperature,๐C,2019-12-02,117.5
Dust,Glaze Kiln Exhaust Stack No. 6,Jan,%Oxygen,%,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jan,Gas Velocity,m/s,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jan,Flow rate,m3/min,2019-12-02,176.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jan,Dust Emission Actual O2,mg/m3,2019-12-02,53.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jan,Dust Emission rate,kg/hr,2019-12-02,0.55968
Dust,Glaze Kiln Exhaust Stack No. 6,Jan,Operation Hour,hr,2019-12-02,424.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jan,Dust Emission,kg,2019-12-02,237.30432
Dust,Glaze Kiln Exhaust Stack No. 6,Feb,Stack Temperature,๐C,2019-12-02,117.5
Dust,Glaze Kiln Exhaust Stack No. 6,Feb,%Oxygen,%,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Feb,Gas Velocity,m/s,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Feb,Flow rate,m3/min,2019-12-02,176.0
Dust,Glaze Kiln Exhaust Stack No. 6,Feb,Dust Emission Actual O2,mg/m3,2019-12-02,53.0
Dust,Glaze Kiln Exhaust Stack No. 6,Feb,Dust Emission rate,kg/hr,2019-12-02,0.55968
Dust,Glaze Kiln Exhaust Stack No. 6,Feb,Operation Hour,hr,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Feb,Dust Emission,kg,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Mar,Stack Temperature,๐C,2019-12-02,117.5
Dust,Glaze Kiln Exhaust Stack No. 6,Mar,%Oxygen,%,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Mar,Gas Velocity,m/s,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Mar,Flow rate,m3/min,2019-12-02,176.0
Dust,Glaze Kiln Exhaust Stack No. 6,Mar,Dust Emission Actual O2,mg/m3,2019-12-02,53.0
Dust,Glaze Kiln Exhaust Stack No. 6,Mar,Dust Emission rate,kg/hr,2019-12-02,0.55968
Dust,Glaze Kiln Exhaust Stack No. 6,Mar,Operation Hour,hr,2019-12-02,600.0
Dust,Glaze Kiln Exhaust Stack No. 6,Mar,Dust Emission,kg,2019-12-02,335.808
Dust,Glaze Kiln Exhaust Stack No. 6,Apr,Stack Temperature,๐C,2019-12-02,117.5
Dust,Glaze Kiln Exhaust Stack No. 6,Apr,%Oxygen,%,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Apr,Gas Velocity,m/s,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Apr,Flow rate,m3/min,2019-12-02,176.0
Dust,Glaze Kiln Exhaust Stack No. 6,Apr,Dust Emission Actual O2,mg/m3,2019-12-02,53.0
Dust,Glaze Kiln Exhaust Stack No. 6,Apr,Dust Emission rate,kg/hr,2019-12-02,0.55968
Dust,Glaze Kiln Exhaust Stack No. 6,Apr,Operation Hour,hr,2019-12-02,720.0
Dust,Glaze Kiln Exhaust Stack No. 6,Apr,Dust Emission,kg,2019-12-02,402.9696
Dust,Glaze Kiln Exhaust Stack No. 6,May,Stack Temperature,๐C,2019-12-02,117.5
Dust,Glaze Kiln Exhaust Stack No. 6,May,%Oxygen,%,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,May,Gas Velocity,m/s,2019-12-02,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,May,Flow rate,m3/min,2019-12-02,176.0
Dust,Glaze Kiln Exhaust Stack No. 6,May,Dust Emission Actual O2,mg/m3,2019-12-02,53.0
Dust,Glaze Kiln Exhaust Stack No. 6,May,Dust Emission rate,kg/hr,2019-12-02,0.55968
Dust,Glaze Kiln Exhaust Stack No. 6,May,Operation Hour,hr,2019-12-02,744.0
Dust,Glaze Kiln Exhaust Stack No. 6,May,Dust Emission,kg,2019-12-02,416.40192
Dust,Glaze Kiln Exhaust Stack No. 6,Jun,Stack Temperature,๐C,2020-06-08,109.3
Dust,Glaze Kiln Exhaust Stack No. 6,Jun,%Oxygen,%,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jun,Gas Velocity,m/s,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jun,Flow rate,m3/min,2020-06-08,176.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jun,Dust Emission Actual O2,mg/m3,2020-06-08,45.8
Dust,Glaze Kiln Exhaust Stack No. 6,Jun,Dust Emission rate,kg/hr,2020-06-08,0.483648
Dust,Glaze Kiln Exhaust Stack No. 6,Jun,Operation Hour,hr,2020-06-08,720.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jun,Dust Emission,kg,2020-06-08,348.22656
Dust,Glaze Kiln Exhaust Stack No. 6,Jul,Stack Temperature,๐C,2020-06-08,109.3
Dust,Glaze Kiln Exhaust Stack No. 6,Jul,%Oxygen,%,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jul,Gas Velocity,m/s,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jul,Flow rate,m3/min,2020-06-08,176.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jul,Dust Emission Actual O2,mg/m3,2020-06-08,45.8
Dust,Glaze Kiln Exhaust Stack No. 6,Jul,Dust Emission rate,kg/hr,2020-06-08,0.483648
Dust,Glaze Kiln Exhaust Stack No. 6,Jul,Operation Hour,hr,2020-06-08,744.0
Dust,Glaze Kiln Exhaust Stack No. 6,Jul,Dust Emission,kg,2020-06-08,359.834112
Dust,Glaze Kiln Exhaust Stack No. 6,Aug,Stack Temperature,๐C,2020-06-08,109.3
Dust,Glaze Kiln Exhaust Stack No. 6,Aug,%Oxygen,%,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Aug,Gas Velocity,m/s,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Aug,Flow rate,m3/min,2020-06-08,176.0
Dust,Glaze Kiln Exhaust Stack No. 6,Aug,Dust Emission Actual O2,mg/m3,2020-06-08,45.8
Dust,Glaze Kiln Exhaust Stack No. 6,Aug,Dust Emission rate,kg/hr,2020-06-08,0.483648
Dust,Glaze Kiln Exhaust Stack No. 6,Aug,Operation Hour,hr,2020-06-08,744.0
Dust,Glaze Kiln Exhaust Stack No. 6,Aug,Dust Emission,kg,2020-06-08,359.834112
Dust,Glaze Kiln Exhaust Stack No. 6,Sep,Stack Temperature,๐C,2020-06-08,109.3
Dust,Glaze Kiln Exhaust Stack No. 6,Sep,%Oxygen,%,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Sep,Gas Velocity,m/s,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Sep,Flow rate,m3/min,2020-06-08,176.0
Dust,Glaze Kiln Exhaust Stack No. 6,Sep,Dust Emission Actual O2,mg/m3,2020-06-08,45.8
Dust,Glaze Kiln Exhaust Stack No. 6,Sep,Dust Emission rate,kg/hr,2020-06-08,0.483648
Dust,Glaze Kiln Exhaust Stack No. 6,Sep,Operation Hour,hr,2020-06-08,720.0
Dust,Glaze Kiln Exhaust Stack No. 6,Sep,Dust Emission,kg,2020-06-08,348.22656
Dust,Glaze Kiln Exhaust Stack No. 6,Oct,Stack Temperature,๐C,2020-06-08,109.3
Dust,Glaze Kiln Exhaust Stack No. 6,Oct,%Oxygen,%,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Oct,Gas Velocity,m/s,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Oct,Flow rate,m3/min,2020-06-08,176.0
Dust,Glaze Kiln Exhaust Stack No. 6,Oct,Dust Emission Actual O2,mg/m3,2020-06-08,45.8
Dust,Glaze Kiln Exhaust Stack No. 6,Oct,Dust Emission rate,kg/hr,2020-06-08,0.483648
Dust,Glaze Kiln Exhaust Stack No. 6,Oct,Operation Hour,hr,2020-06-08,744.0
Dust,Glaze Kiln Exhaust Stack No. 6,Oct,Dust Emission,kg,2020-06-08,359.834112
Dust,Glaze Kiln Exhaust Stack No. 6,Nov,Stack Temperature,๐C,2020-06-08,109.3
Dust,Glaze Kiln Exhaust Stack No. 6,Nov,%Oxygen,%,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Nov,Gas Velocity,m/s,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Nov,Flow rate,m3/min,2020-06-08,176.0
Dust,Glaze Kiln Exhaust Stack No. 6,Nov,Dust Emission Actual O2,mg/m3,2020-06-08,45.8
Dust,Glaze Kiln Exhaust Stack No. 6,Nov,Dust Emission rate,kg/hr,2020-06-08,0.483648
Dust,Glaze Kiln Exhaust Stack No. 6,Nov,Operation Hour,hr,2020-06-08,720.0
Dust,Glaze Kiln Exhaust Stack No. 6,Nov,Dust Emission,kg,2020-06-08,348.22656
Dust,Glaze Kiln Exhaust Stack No. 6,Dec,Stack Temperature,๐C,2020-06-08,109.3
Dust,Glaze Kiln Exhaust Stack No. 6,Dec,%Oxygen,%,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Dec,Gas Velocity,m/s,2020-06-08,0.0
Dust,Glaze Kiln Exhaust Stack No. 6,Dec,Flow rate,m3/min,2020-06-08,176.0
Dust,Glaze Kiln Exhaust Stack No. 6,Dec,Dust Emission Actual O2,mg/m3,2020-06-08,45.8
Dust,Glaze Kiln Exhaust Stack No. 6,Dec,Dust Emission rate,kg/hr,2020-06-08,0.483648
Dust,Glaze Kiln Exhaust Stack No. 6,Dec,Operation Hour,hr,2020-06-08,744.0
Dust,Glaze Kiln Exhaust Stack No. 6,Dec,Dust Emission,kg,2020-06-08,359.834112
Dust,Total Dust Emission (kg),Jan,Diameter,m,,0.0
Dust,Total Dust Emission (kg),Jan,Stack Temperature,๐C,,0.0
Dust,Total Dust Emission (kg),Jan,%Oxygen,%,,0.0
Dust,Total Dust Emission (kg),Jan,Gas Velocity,m/s,,0.0
Dust,Total Dust Emission (kg),Jan,Flow rate,m3/min,,0.0
Dust,Total Dust Emission (kg),Jan,Dust Emission Actual O2,mg/m3,,0.0
Dust,Total Dust Emission (kg),Jan,Dust Emission rate,kg/hr,,0.0
Dust,Total Dust Emission (kg),Jan,Operation Hour,hr,,0.0
Dust,Total Dust Emission (kg),Jan,Dust Emission,kg,,4965.53368
Dust,Total Dust Emission (kg),Feb,Stack Temperature,๐C,,0.0
Dust,Total Dust Emission (kg),Feb,%Oxygen,%,,0.0
Dust,Total Dust Emission (kg),Feb,Gas Velocity,m/s,,0.0
Dust,Total Dust Emission (kg),Feb,Flow rate,m3/min,,0.0
Dust,Total Dust Emission (kg),Feb,Dust Emission Actual O2,mg/m3,,0.0
Dust,Total Dust Emission (kg),Feb,Dust Emission rate,kg/hr,,0.0
Dust,Total Dust Emission (kg),Feb,Operation Hour,hr,,0.0
Dust,Total Dust Emission (kg),Feb,Dust Emission,kg,,2745.72448
Dust,Total Dust Emission (kg),Mar,Stack Temperature,๐C,,0.0
Dust,Total Dust Emission (kg),Mar,%Oxygen,%,,0.0
Dust,Total Dust Emission (kg),Mar,Gas Velocity,m/s,,0.0
Dust,Total Dust Emission (kg),Mar,Flow rate,m3/min,,0.0
Dust,Total Dust Emission (kg),Mar,Dust Emission Actual O2,mg/m3,,0.0
Dust,Total Dust Emission (kg),Mar,Dust Emission rate,kg/hr,,0.0
Dust,Total Dust Emission (kg),Mar,Operation Hour,hr,,0.0
Dust,Total Dust Emission (kg),Mar,Dust Emission,kg,,7756.68244
Dust,Total Dust Emission (kg),Apr,Stack Temperature,๐C,,0.0
Dust,Total Dust Emission (kg),Apr,%Oxygen,%,,0.0
Dust,Total Dust Emission (kg),Apr,Gas Velocity,m/s,,0.0
Dust,Total Dust Emission (kg),Apr,Flow rate,m3/min,,0.0
Dust,Total Dust Emission (kg),Apr,Dust Emission Actual O2,mg/m3,,0.0
Dust,Total Dust Emission (kg),Apr,Dust Emission rate,kg/hr,,0.0
Dust,Total Dust Emission (kg),Apr,Operation Hour,hr,,0.0
Dust,Total Dust Emission (kg),Apr,Dust Emission,kg,,8161.8255
Dust,Total Dust Emission (kg),May,Stack Temperature,๐C,,0.0
Dust,Total Dust Emission (kg),May,%Oxygen,%,,0.0
Dust,Total Dust Emission (kg),May,Gas Velocity,m/s,,0.0
Dust,Total Dust Emission (kg),May,Flow rate,m3/min,,0.0
Dust,Total Dust Emission (kg),May,Dust Emission Actual O2,mg/m3,,0.0
Dust,Total Dust Emission (kg),May,Dust Emission rate,kg/hr,,0.0
Dust,Total Dust Emission (kg),May,Operation Hour,hr,,0.0
Dust,Total Dust Emission (kg),May,Dust Emission,kg,,8392.04595
Dust,Total Dust Emission (kg),Jun,Stack Temperature,๐C,,0.0
Dust,Total Dust Emission (kg),Jun,%Oxygen,%,,0.0
Dust,Total Dust Emission (kg),Jun,Gas Velocity,m/s,,0.0
Dust,Total Dust Emission (kg),Jun,Flow rate,m3/min,,0.0
Dust,Total Dust Emission (kg),Jun,Dust Emission Actual O2,mg/m3,,0.0
Dust,Total Dust Emission (kg),Jun,Dust Emission rate,kg/hr,,0.0
Dust,Total Dust Emission (kg),Jun,Operation Hour,hr,,0.0
Dust,Total Dust Emission (kg),Jun,Dust Emission,kg,,7431.48636
Dust,Total Dust Emission (kg),Jul,Stack Temperature,๐C,,0.0
Dust,Total Dust Emission (kg),Jul,%Oxygen,%,,0.0
Dust,Total Dust Emission (kg),Jul,Gas Velocity,m/s,,0.0
Dust,Total Dust Emission (kg),Jul,Flow rate,m3/min,,0.0
Dust,Total Dust Emission (kg),Jul,Dust Emission Actual O2,mg/m3,,0.0
Dust,Total Dust Emission (kg),Jul,Dust Emission rate,kg/hr,,0.0
Dust,Total Dust Emission (kg),Jul,Operation Hour,hr,,0.0
Dust,Total Dust Emission (kg),Jul,Dust Emission,kg,,8198.776732
Dust,Total Dust Emission (kg),Aug,Stack Temperature,๐C,,0.0
Dust,Total Dust Emission (kg),Aug,%Oxygen,%,,0.0
Dust,Total Dust Emission (kg),Aug,Gas Velocity,m/s,,0.0
Dust,Total Dust Emission (kg),Aug,Flow rate,m3/min,,0.0
Dust,Total Dust Emission (kg),Aug,Dust Emission Actual O2,mg/m3,,0.0
Dust,Total Dust Emission (kg),Aug,Dust Emission rate,kg/hr,,0.0
Dust,Total Dust Emission (kg),Aug,Operation Hour,hr,,0.0
Dust,Total Dust Emission (kg),Aug,Dust Emission,kg,,7231.821732
Dust,Total Dust Emission (kg),Sep,Stack Temperature,๐C,,0.0
Dust,Total Dust Emission (kg),Sep,%Oxygen,%,,0.0
Dust,Total Dust Emission (kg),Sep,Gas Velocity,m/s,,0.0
Dust,Total Dust Emission (kg),Sep,Flow rate,m3/min,,0.0
Dust,Total Dust Emission (kg),Sep,Dust Emission Actual O2,mg/m3,,0.0
Dust,Total Dust Emission (kg),Sep,Dust Emission rate,kg/hr,,0.0
Dust,Total Dust Emission (kg),Sep,Operation Hour,hr,,0.0
Dust,Total Dust Emission (kg),Sep,Dust Emission,kg,,6486.68586
Dust,Total Dust Emission (kg),Oct,Stack Temperature,๐C,,0.0
Dust,Total Dust Emission (kg),Oct,%Oxygen,%,,0.0
Dust,Total Dust Emission (kg),Oct,Gas Velocity,m/s,,0.0
Dust,Total Dust Emission (kg),Oct,Flow rate,m3/min,,0.0
Dust,Total Dust Emission (kg),Oct,Dust Emission Actual O2,mg/m3,,0.0
Dust,Total Dust Emission (kg),Oct,Dust Emission rate,kg/hr,,0.0
Dust,Total Dust Emission (kg),Oct,Operation Hour,hr,,0.0
Dust,Total Dust Emission (kg),Oct,Dust Emission,kg,,5666.772664
Dust,Total Dust Emission (kg),Nov,Stack Temperature,๐C,,0.0
Dust,Total Dust Emission (kg),Nov,%Oxygen,%,,0.0
Dust,Total Dust Emission (kg),Nov,Gas Velocity,m/s,,0.0
Dust,Total Dust Emission (kg),Nov,Flow rate,m3/min,,0.0
Dust,Total Dust Emission (kg),Nov,Dust Emission Actual O2,mg/m3,,0.0
Dust,Total Dust Emission (kg),Nov,Dust Emission rate,kg/hr,,0.0
Dust,Total Dust Emission (kg),Nov,Operation Hour,hr,,0.0
Dust,Total Dust Emission (kg),Nov,Dust Emission,kg,,6174.43732
Dust,Total Dust Emission (kg),Dec,Stack Temperature,๐C,,0.0
Dust,Total Dust Emission (kg),Dec,%Oxygen,%,,0.0
Dust,Total Dust Emission (kg),Dec,Gas Velocity,m/s,,0.0
Dust,Total Dust Emission (kg),Dec,Flow rate,m3/min,,0.0
Dust,Total Dust Emission (kg),Dec,Dust Emission Actual O2,mg/m3,,0.0
Dust,Total Dust Emission (kg),Dec,Dust Emission rate,kg/hr,,0.0
Dust,Total Dust Emission (kg),Dec,Operation Hour,hr,,0.0
Dust,Total Dust Emission (kg),Dec,Dust Emission,kg,,6742.791624
Dust,Specific Dust Emission (g/ton),Jan,Diameter,m,,0.0
Dust,Specific Dust Emission (g/ton),Jan,Stack Temperature,๐C,,0.0
Dust,Specific Dust Emission (g/ton),Jan,%Oxygen,%,,0.0
Dust,Specific Dust Emission (g/ton),Jan,Gas Velocity,m/s,,0.0
Dust,Specific Dust Emission (g/ton),Jan,Flow rate,m3/min,,0.0
Dust,Specific Dust Emission (g/ton),Jan,Dust Emission Actual O2,mg/m3,,0.0
Dust,Specific Dust Emission (g/ton),Jan,Dust Emission rate,kg/hr,,0.0
Dust,Specific Dust Emission (g/ton),Jan,Operation Hour,hr,,0.0
Dust,Specific Dust Emission (g/ton),Jan,Dust Emission,kg,,0.0
Dust,Specific Dust Emission (g/ton),Feb,Stack Temperature,๐C,,0.0
Dust,Specific Dust Emission (g/ton),Feb,%Oxygen,%,,0.0
Dust,Specific Dust Emission (g/ton),Feb,Gas Velocity,m/s,,0.0
Dust,Specific Dust Emission (g/ton),Feb,Flow rate,m3/min,,0.0
Dust,Specific Dust Emission (g/ton),Feb,Dust Emission Actual O2,mg/m3,,0.0
Dust,Specific Dust Emission (g/ton),Feb,Dust Emission rate,kg/hr,,0.0
Dust,Specific Dust Emission (g/ton),Feb,Operation Hour,hr,,0.0
Dust,Specific Dust Emission (g/ton),Feb,Dust Emission,kg,,435.1330053
Dust,Specific Dust Emission (g/ton),Mar,Stack Temperature,๐C,,0.0
Dust,Specific Dust Emission (g/ton),Mar,%Oxygen,%,,0.0
Dust,Specific Dust Emission (g/ton),Mar,Gas Velocity,m/s,,0.0
Dust,Specific Dust Emission (g/ton),Mar,Flow rate,m3/min,,0.0
Dust,Specific Dust Emission (g/ton),Mar,Dust Emission Actual O2,mg/m3,,0.0
Dust,Specific Dust Emission (g/ton),Mar,Dust Emission rate,kg/hr,,0.0
Dust,Specific Dust Emission (g/ton),Mar,Operation Hour,hr,,0.0
Dust,Specific Dust Emission (g/ton),Mar,Dust Emission,kg,,437.4157811
Dust,Specific Dust Emission (g/ton),Apr,Stack Temperature,๐C,,0.0
Dust,Specific Dust Emission (g/ton),Apr,%Oxygen,%,,0.0
Dust,Specific Dust Emission (g/ton),Apr,Gas Velocity,m/s,,0.0
Dust,Specific Dust Emission (g/ton),Apr,Flow rate,m3/min,,0.0
Dust,Specific Dust Emission (g/ton),Apr,Dust Emission Actual O2,mg/m3,,0.0
Dust,Specific Dust Emission (g/ton),Apr,Dust Emission rate,kg/hr,,0.0
Dust,Specific Dust Emission (g/ton),Apr,Operation Hour,hr,,0.0
Dust,Specific Dust Emission (g/ton),Apr,Dust Emission,kg,,516.7198609
Dust,Specific Dust Emission (g/ton),May,Stack Temperature,๐C,,0.0
Dust,Specific Dust Emission (g/ton),May,%Oxygen,%,,0.0
Dust,Specific Dust Emission (g/ton),May,Gas Velocity,m/s,,0.0
Dust,Specific Dust Emission (g/ton),May,Flow rate,m3/min,,0.0
Dust,Specific Dust Emission (g/ton),May,Dust Emission Actual O2,mg/m3,,0.0
Dust,Specific Dust Emission (g/ton),May,Dust Emission rate,kg/hr,,0.0
Dust,Specific Dust Emission (g/ton),May,Operation Hour,hr,,0.0
Dust,Specific Dust Emission (g/ton),May,Dust Emission,kg,,521.5107118
Dust,Specific Dust Emission (g/ton),Jun,Stack Temperature,๐C,,0.0
Dust,Specific Dust Emission (g/ton),Jun,%Oxygen,%,,0.0
Dust,Specific Dust Emission (g/ton),Jun,Gas Velocity,m/s,,0.0
Dust,Specific Dust Emission (g/ton),Jun,Flow rate,m3/min,,0.0
Dust,Specific Dust Emission (g/ton),Jun,Dust Emission Actual O2,mg/m3,,0.0
Dust,Specific Dust Emission (g/ton),Jun,Dust Emission rate,kg/hr,,0.0
Dust,Specific Dust Emission (g/ton),Jun,Operation Hour,hr,,0.0
Dust,Specific Dust Emission (g/ton),Jun,Dust Emission,kg,,452.9180393
Dust,Specific Dust Emission (g/ton),Jul,Stack Temperature,๐C,,0.0
Dust,Specific Dust Emission (g/ton),Jul,%Oxygen,%,,0.0
Dust,Specific Dust Emission (g/ton),Jul,Gas Velocity,m/s,,0.0
Dust,Specific Dust Emission (g/ton),Jul,Flow rate,m3/min,,0.0
Dust,Specific Dust Emission (g/ton),Jul,Dust Emission Actual O2,mg/m3,,0.0
Dust,Specific Dust Emission (g/ton),Jul,Dust Emission rate,kg/hr,,0.0
Dust,Specific Dust Emission (g/ton),Jul,Operation Hour,hr,,0.0
Dust,Specific Dust Emission (g/ton),Jul,Dust Emission,kg,,444.2740259
Dust,Specific Dust Emission (g/ton),Aug,Stack Temperature,๐C,,0.0
Dust,Specific Dust Emission (g/ton),Aug,%Oxygen,%,,0.0
Dust,Specific Dust Emission (g/ton),Aug,Gas Velocity,m/s,,0.0
Dust,Specific Dust Emission (g/ton),Aug,Flow rate,m3/min,,0.0
Dust,Specific Dust Emission (g/ton),Aug,Dust Emission Actual O2,mg/m3,,0.0
Dust,Specific Dust Emission (g/ton),Aug,Dust Emission rate,kg/hr,,0.0
Dust,Specific Dust Emission (g/ton),Aug,Operation Hour,hr,,0.0
Dust,Specific Dust Emission (g/ton),Aug,Dust Emission,kg,,446.9707664
Dust,Specific Dust Emission (g/ton),Sep,Stack Temperature,๐C,,0.0
Dust,Specific Dust Emission (g/ton),Sep,%Oxygen,%,,0.0
Dust,Specific Dust Emission (g/ton),Sep,Gas Velocity,m/s,,0.0
Dust,Specific Dust Emission (g/ton),Sep,Flow rate,m3/min,,0.0
Dust,Specific Dust Emission (g/ton),Sep,Dust Emission Actual O2,mg/m3,,0.0
Dust,Specific Dust Emission (g/ton),Sep,Dust Emission rate,kg/hr,,0.0
Dust,Specific Dust Emission (g/ton),Sep,Operation Hour,hr,,0.0
Dust,Specific Dust Emission (g/ton),Sep,Dust Emission,kg,,534.4660077
Dust,Specific Dust Emission (g/ton),Oct,Stack Temperature,๐C,,0.0
Dust,Specific Dust Emission (g/ton),Oct,%Oxygen,%,,0.0
Dust,Specific Dust Emission (g/ton),Oct,Gas Velocity,m/s,,0.0
Dust,Specific Dust Emission (g/ton),Oct,Flow rate,m3/min,,0.0
Dust,Specific Dust Emission (g/ton),Oct,Dust Emission Actual O2,mg/m3,,0.0
Dust,Specific Dust Emission (g/ton),Oct,Dust Emission rate,kg/hr,,0.0
Dust,Specific Dust Emission (g/ton),Oct,Operation Hour,hr,,0.0
Dust,Specific Dust Emission (g/ton),Oct,Dust Emission,kg,,454.6205255
Dust,Specific Dust Emission (g/ton),Nov,Stack Temperature,๐C,,0.0
Dust,Specific Dust Emission (g/ton),Nov,%Oxygen,%,,0.0
Dust,Specific Dust Emission (g/ton),Nov,Gas Velocity,m/s,,0.0
Dust,Specific Dust Emission (g/ton),Nov,Flow rate,m3/min,,0.0
Dust,Specific Dust Emission (g/ton),Nov,Dust Emission Actual O2,mg/m3,,0.0
Dust,Specific Dust Emission (g/ton),Nov,Dust Emission rate,kg/hr,,0.0
Dust,Specific Dust Emission (g/ton),Nov,Operation Hour,hr,,0.0
Dust,Specific Dust Emission (g/ton),Nov,Dust Emission,kg,,501.0032781
Dust,Specific Dust Emission (g/ton),Dec,Stack Temperature,๐C,,0.0
Dust,Specific Dust Emission (g/ton),Dec,%Oxygen,%,,0.0
Dust,Specific Dust Emission (g/ton),Dec,Gas Velocity,m/s,,0.0
Dust,Specific Dust Emission (g/ton),Dec,Flow rate,m3/min,,0.0
Dust,Specific Dust Emission (g/ton),Dec,Dust Emission Actual O2,mg/m3,,0.0
Dust,Specific Dust Emission (g/ton),Dec,Dust Emission rate,kg/hr,,0.0
Dust,Specific Dust Emission (g/ton),Dec,Operation Hour,hr,,0.0
Dust,Specific Dust Emission (g/ton),Dec,Dust Emission,kg,,421.3208257
Sox,Spray Dryer 1,Jan,Diameter,m,2019-12-02,1.3
Sox,Spray Dryer 1,Jan,Stack Temperature,๐C,2019-12-02,84.3
Sox,Spray Dryer 1,Jan,%Oxygen,%,2019-12-02,0.0
Sox,Spray Dryer 1,Jan,Gas Velocity,m/s,2019-12-02,0.0
Sox,Spray Dryer 1,Jan,Flow rate,m3/min,2019-12-02,1416.666667
